text,label
والله شعبنا غير يطش بين الشجر.. ظلمتوه ممكن يعمل كاميرا خفيه,0
اي ظرايب يا ماما لاتضحكيني وانا مابغي اضحك 😂بعدين الخلاء انا ماتناقش مع بنت مش محترمه الفاظك زباله 😷😷,0
بس يا زنجي هو ايه هيبقي سواد من بره ومن جوه كمان,0
محمد قاسم من عرفته وهو محافظ على مستواه السيء,1
ولماذا كل موظفيهم من الشوام والذين هم بفكر خاص ومعايير خاصه ويتحكمون بتقييم المغردين الخليجيين والعرب. الا يجب ان يكون هناك تمثيل لعدد الموظفين من كل مكان عربي وليس مكان واحد هو الذي يمثل نفسه الاداره العربيه لتويتر .!,0
الصباط 48 هيئته اثر على دماغك,1
ياخوفي مدريد يفوزو الثلاثا خففو الشماتة ايها البراشله ولا تتوعدو بيوم الثلاثاء,0
يا رب يروح هالتحسس تحولت كل حياتي لخفاش ممنوع ضو ممنوع شمس قرفت,0
استغفرالله عنديأس يسيطر على وعلى سوءظني وعلى انتظاري شيء لم يكتبه الله لي وعلى تفكيري في مامضى ونتهاوعلى ما أسررت وما أعلنت وما انت اعلم به,0
في ناس فاهمين omg غلط! مرحبا! كيفك؟؟ omg منيحة ! -.-,0
' قالوا لي : انك خنت الله .. ( يشفيهم ) ! و انا احبك انت مالي شغل فيهم !,0
بمسك تمك وبطلع لسانك وبتبلش تنظيف الغبرة ... قصه لن يفهمهاااا اﻻ هههههههههههه هههههههههههه هههههههههههه,0
شو الي مخليك صاحي لهسا؟,0
ابشري والله انا على الموت معكم واية بتعرفني وراح اطعميها فلافل كمان ومنسف,0
معروف الشوام اقذر من ظهرت الشمس عليهم,1
هاذو يسبو الدزيريات سيداتهم مايلحقوهمش الشعرة راسهم توصلهم الكلبات هاوليك الفرق الجزائرية التونسيات الهمجيات مافيهمش ريحة الانوثة التربية يسبو قلبك كبير وماديرتيش مي نخليهالهم هاكذاك يتشمتوا وماكانش رجوع للوراء ماقذفتش هدرت جزاء يسب الجزائريات تردهم نشالله,1
"“ ""استغفر الله وأتوب إليه"" من أكثر من الاستغفار جعل الله له من كل هم فرجا, ومن كل ضيق مخرجا, ورزقه من حيث لا يحتسب …”",0
سوري بياع فلافل هاهاهاهايزوو,1
تحمل ذات الصفات من فصيلة الذبابيه والترقيه حثيليات وأهم شي القبيله ذباباويه 😷 URL,1
ليه يلفت انتباه .. تلقين انغث من البنات اللي تجيه وتلاحقه تصوير..وانا بنت واحيانا اشوف تصرفات بعض البنات اتقرف منها😷😷حتى لو كان بالفطره مو لازم يكون مغازلجي احيانا الاخلاق تحكم.. يترفع عن هالاشكال المنحطه,1
كره مش طبيعي للمسلسلات السورية القديمة,1
": لن يفرقنا سوىٰ الموت ..! أصدق العبارات كذباً """,0
كل انسان حاطط في باله الجهاد/القتال = فكر داعشي.,1
و صاب السيارة بعين الله لا يسامحه و يحرقوا,1
اي اكله مشربه زيت بتضايقني,1
احنا ع اساس ندرس,0
هل أنت آمن في بيتك وبين أهلك؟ هل عندك قوتك؟ هل أنت معافى في بدنك؟ فاحمد الله ولا تكفر هذه الأنعم بارتكاب المعاصي فهناك مئات الآلاف حرموها”,0
يلعن ابو شكلكم من بين الناس .. عجزت يداي عن كتابة وصفكم لأنه عيب,0
الشخرة: نسبة إشغال الأسرة حالياً في محافظات الشمال وصلت إلى 100%، لكن فتح المستشفى الوطني لمرضى كور.ونا ساعد في التخفيف من أزمة الأسرة.,0
يا هبله حزب الله بس يقرر ينزل بيغطي لبنان كلو وقادر هول شباب كم واحد استفزهون كلامكم ووساخت حراككم… LINK,1
الإصلاح ثمنه غالي في زمن سيطرت فيه أنظمة الظلم والاستبداد والفساد بالحديد والنار على مفاصل الدول . الله غالب .,0
واحنا الشباب شو نعمل ولا برضه نرقص هههههه,0
لاول مرة من اسابيع تامر المسحال مراسل بثياب عادية بدون اي وقايات وحمايات حربية...مراسلو بذلو مجهود شاق لنقل الحقيقة للعالم,0
قسيس يفتش عن الصندوق الأسود اي الكعبة المشرفة في حج هذا العام ١٤٣٦ (انك لا تهدي من احببت ولكن الله بهدي من يشاء) -,1
اهم اشي السلطة ملح زيادة ولا كيف,1
"+++ RT "" ( ولا تحسبن الذين قتلوا في سبيل امواتا بل احياء عد ربهم يرزقون )""",0
تصدق صح<LF>بإمارة السعودية كل يوم تكلم ترامب وتترجاه يتوسط بينها وبين قطر<LF>لا والبحرين كمان جابت مرتزقة اردوغان عشان يحموها<LF>والإمارات عملت معاهدة مع شريفة عشان تحرسها<LF>والمصريين خايفين تميم يكشر عن أنيابه ويحتلها في نص ساعة<LF>تكلم كأنك خروووووف🐏🐏🐏🐏🐏🐏🐏,1
انتو السبب كل الأرف و الدمار اللي في العالم يا مسلمين انجاس,0
حلوة وغريبة وصعبة بالمباريات الكبيرة,0
كسم أي إبن متناكه فخور إنه سعودي وهو أصلا ميسواش,0
أعداد كبيرة جداً من الأردنيين على الحدود الأردنية الفلسطينية في الأغوار منطقة الكرامة,0
أي خليجي عرص فاكر إنه هيشترينا بفلوسه كسمو على كسم فلوسه,0
صباح الخيرات صباح النشاط و سفاري الخيل مسار ريف مادبا جمعه مباركه,0
منظر ينرفزني اللي يعلي صوت الاغاني في العربيه وهو سايق,0
- مساء الشوق ي اهل الجهره مع الذيب ابو نشمي @ الصوفيه- شارع الحمرا,1
"عيب يا كلبة لما تجيبي سيرة مصر وتقولي عليها شعب فقير ومشرد يا لبنانيين يا انجاس, فعلا ده انتو شعب كلاب",1
يهودي مخربي حقير خخخخخختفووووه,1
شو الخطر اللي بيشكّله مراهق ١٦ سنة على أمن الدولة اذا هرب من الشرطي داخل المحكمة؟ أصلاً ماكل قتلة منهم ما كان رح يقدر يبعد..,0
نهيق الحمير يقطع عمرك,1
رح اسوي هيك لما آخد اول جائزة نوبل إلي طموحاتي عالية,1
اغبى مخلوقة بالتاريخ جوعاني شهرة,1
يلا يا جماعة ع النوم بكرا دوام,0
الحزن يرحل بسجده والفرح يأتي بدعوه...,0
شوف الشباب كيف تافهين قصدي بسيطين بكيفو ع صوت قال,0
ديما، ديما، ديما، الناس عم يدعوا مش عليكي، عم يدعوا على بناتك. انبسطي. ياي ياي ياي وبعدك #ديما_الواطية,1
خمرة الحب بصوت هاني متواسي,0
هدول مسبّة دينهم ذِكِر.,0
RT #بايع_الكليجا<LF>سبحان الله الرجال مستحي والحريم اللي يصورون لا حيا ولا مستحا<LF>هو صدق وسيم🤦🏻‍♀️ بس الحياااااااااااااا وين 👊🏻👊🏻…,1
تاكد للعيان الإمارات الجناح العسكري مخابرات الموساد الصهيوني الناطق باللغة العربية وخبار الانقلاب قادم الأوباش زايد الضباط الكبار الجيش الإماراتيمتذمرين الوضع يتحينون الفرصة للانقلاب وعيال زايد مكروهين الوافدين المواطنين,1
وزارة الصحة الإيرانية: تسجيل 59 وفاة و1869 إصابة بكورونا ليرتفع إجمالي الوفيات إلى 7359 والإصابات إلى 133521,0
أعطوني اسم شخصية عربية واحدة من أهل السنّة تدير وسيلة إعلامية أو مؤسسة اقتصادية إيرانية أو تابعة لها في العالم الإسلامي في حين نجد أتباع #الولي_الفقيه يصولون ويجولون تُقية بين فضائيات وشركات العرب وفي الوقت الحاسم يتحولون إلى خناجر في ظهورهم. #انور_مالك,1
نبتعد عن الغوغائين والمرتزقه المندسين…,0
عنجد انك بلا فهم,1
المصرين معروفين بالتطبيل والنفاق والكذب,0
القطرين فاكرين عشان هما معاهم فلوس يبقي هما ليهم قيمه لكن هما في الحقيقه ناس عره مالهمش اي قيمه و قطر دي اوسخ بلد في الخليج,0
يلعن ابو شكلك ياوسخه يامهزقه ياشرموطه,0
و عفكرة ، كل واحد فينا عنده حق ينتقد الحكومة زي ما بدو بس الشعب جبان,1
بصراحه أكبر شعب دنىء وعديم مرؤة الشرف الشعب الجنوبي من اليمن بإستثناء من يرفض العنف ضد الأبرياء في عدن. لوكان عندكم مثل السعودية من خير ونعمه كيف راح تعاملون الناس. لسى أنتم بين الجوع والفقر والصراعات ومسووين فيها ولا دولة سويسرا شعب لئيم عن بكرة أبية الا من رحم الله,1
